time_sec,x,y,z
1744490071.873108,0.0008468116259995227,-0.0004841007485108942,5.143146170262682
1744490071.8844237,0.0008812776299549023,-0.0005037834134969692,5.137889169841246
1744490071.8984156,0.0009167804618560012,-0.0005240572343065391,5.13246611810492
1744490071.9111257,0.0009533416625707009,-0.0005449344515125869,5.126878337634137
1744490071.9282746,0.0009909835630822466,-0.0005664277533609589,5.121127571203983
1744490071.939206,0.0010297288741728367,-0.0005885500417067174,5.115215648569841
1744490071.9561102,0.001069600799752739,-0.0006113144965443147,5.109144557785187
1744490071.9687622,0.0011106230590388997,-0.0006347345885876183,5.102916447410054
1744490071.9799306,0.0011528196568631195,-0.0006588239482939839,5.096533449111271
1744490071.9962714,0.0011962152590078898,-0.0006835965797476945,5.0899979324754305
1744490072.0081298,0.0012408348977858647,-0.0007090666927991068,5.083312289711211
1744490072.025694,0.0012867036603485082,-0.000735248525396032,5.076478723010697
1744490072.0408285,0.0013338474362180393,-0.0007621567694756642,5.069499741317807
1744490072.0613031,0.0013822926371259768,-0.0007898064111942408,5.062377966272823
1744490072.0741572,0.0014320659178389805,-0.000818212571741895,5.055115952096936
1744490072.0900922,0.0014831938452950452,-0.0008473903187439786,5.047715986106054
1744490072.104236,0.001535702600720036,-0.0008773544964961215,5.04017992324457
1744490072.1156218,0.001589619544158173,-0.0009081206169548045,5.032510150488942
1744490072.134427,0.001644971822680826,-0.0009397040668306525,5.02470874612347
1744490072.1446495,0.001701787511303907,-0.0009721207571452855,5.016778160318248
1744490072.1591876,0.0017600942397741524,-0.0010053863410635832,5.008720418585989
1744490072.1736197,0.0018199202052162574,-0.0010395167903341938,5.000537711431888
1744490072.1894352,0.001881294799447852,-0.0010745287521882548,4.992232738569996
1744490072.2044694,0.001944246843443476,-0.0011104385440273746,4.983807724526505
1744490072.214984,0.0020088065408778166,-0.0011472632652744516,4.975265485063313
1744490072.233271,0.0020750038697457287,-0.0011850198817009545,4.966608551777728
1744490072.2446203,0.0021428700478686594,-0.0012237260593039663,4.957839941729993
1744490072.2608716,0.0022124356134544014,-0.001263399071869184,4.948962151315693
1744490072.2730043,0.0022837320805502996,-0.001304056742823403,4.939978004475027
1744490072.2888918,0.0023567924975921345,-0.0013457177627433012,4.930890914316999
1744490072.3038778,0.0024316490771046835,-0.0013884003407204832,4.921703691724308
1744490072.3148274,0.00250833555190052,-0.0014321235444703776,4.912419699553226
1744490072.3279653,0.0025868847925897723,-0.0014769059450778904,4.90304169633372
1744490072.340535,0.0026673305542397026,-0.0015227666101657344,4.8935726701937865
1744490072.3606532,0.0027497083288312804,-0.001569725588252441,4.884016222090382
1744490072.3799722,0.0028340536485513437,-0.0016178029436725596,4.87437576594406
1744490072.3942406,0.002920402080635998,-0.0016670187534269306,4.864654530296776
1744490072.408582,0.0030087892875638317,-0.0017173931412000595,4.854855591389955
1744490072.420873,0.0030992505597720044,-0.0017689460115989225,4.844981672961599
1744490072.4338307,0.0031918226680036793,-0.0018216981025299878,4.835035954003261
1744490072.4478383,0.0032865430501711674,-0.0018756705227461219,4.8250217067063135
1744490072.4605281,0.003383448727177756,-0.0019308841356120638,4.81494183570974
1744490072.4733458,0.003482582754993187,-0.0019873583713638085,4.804799802524114
1744490072.4867399,0.0035839934013796723,-0.0020451100056324088,4.794599002485798
1744490072.499402,0.0036877118615607205,-0.0021041640622763624,4.784342081180055
1744490072.512157,0.0037937751085749044,-0.0021645452039009546,4.774032537371166
1744490072.5234406,0.0039022234332477196,-0.0022262774003617924,4.763674098553023
1744490072.5341444,0.004013095951900504,-0.002289382672825735,4.753269414882169
1744490072.551843,0.004126443806815228,-0.0023538890448496193,4.742821437392992
1744490072.5627816,0.004242311199955976,-0.0024198202668442815,4.732333738677938
1744490072.5770295,0.004360735424630183,-0.0024871958399761444,4.721809563987869
1744490072.590936,0.004481758132748445,-0.002556037360651576,4.711252284584826
1744490072.6025844,0.0046054254684122315,-0.002626368693864451,4.700666120624246
1744490072.6211874,0.004731784754311768,-0.002698214174402288,4.690055250541701
1744490072.630943,0.0048608814171099725,-0.0027715969398105274,4.679422880198881
1744490072.6459458,0.004992763075373928,-0.002846541287577628,4.6687727665531815
1744490072.660246,0.005127477834765719,-0.002923071771532251,4.658108660717349
1744490072.6737797,0.00526507353782088,-0.003001212830405754,4.6474340786662856
1744490072.6897316,0.00540559830265321,-0.0030809891299868014,4.6367525061849415
1744490072.7006152,0.00554909922094661,-0.0031624248637145925,4.626066979277641
1744490072.720439,0.005695630403273895,-0.003245543151435342,4.615381251653714
1744490072.7307796,0.005845251190992145,-0.0033303642450321787,4.60469897248475
1744490072.74522,0.005998004518417937,-0.0034169182083914674,4.5940237428955975
1744490072.7596247,0.006153936556781519,-0.0035052331492840066,4.5833589956338585
1744490072.7707121,0.006313095415927499,-0.0035953355676602845,4.572707887872746
1744490072.7887816,0.0064755325966750635,-0.003687252466750352,4.562074102681918
1744490072.7986984,0.006641300186594078,-0.0037810103772529776,4.5514611403722744
1744490072.8170054,0.006810454456184879,-0.0038766339203473105,4.540872489666827
1744490072.8288271,0.006983059983975085,-0.0039741432544106855,4.530311580950644
1744490072.8430464,0.007159164605384552,-0.004073568672539916,4.519781823052023
1744490072.8567638,0.0073388197578464895,-0.0041749393643979405,4.50928672799073
1744490072.8674223,0.007522078568945287,-0.004278282460050904,4.498829387717547
1744490072.8837197,0.007708997073737646,-0.0043836252220491685,4.488413201048669
1744490072.8966877,0.007899633140284228,-0.00449099518319267,4.478041743545946
1744490072.91222,0.008094044773325064,-0.004600419589683213,4.467718385734801
