time_sec,x,y,z
1744489487.1257176,0.0013188562372160554,-0.0019252977575733242,4.7584065127127575
1744489487.140616,0.0013831807404362391,-0.0020159031661284976,4.751245685972125
1744489487.1584752,0.0014496207011513503,-0.0021093547956844492,4.743970885723866
1744489487.1829805,0.00151821644517735,-0.0022057017647878403,4.736583047434224
1744489487.202453,0.0015890092928075876,-0.0023049943818192575,4.729083413291824
1744489487.2191176,0.0016620413260431078,-0.002407283817127137,4.72147341566867
1744489487.2417283,0.0017373550017633118,-0.0025126215667013716,4.713754509445277
1744489487.259982,0.001814992828630448,-0.0026210590002779515,4.705928039812275
1744489487.2763433,0.0018949970428366665,-0.0027326469088429497,4.697995119501022
1744489487.2895756,0.001977409431022521,-0.0028474352520443166,4.689956569254035
1744489487.3031168,0.0020622712668582734,-0.0029654730631362225,4.681812905388875
1744489487.3187633,0.0021496231482442353,-0.0030868080675791935,4.673564294924245
1744489487.3439932,0.0022395052618862975,-0.0032114865019399748,4.665210661542379
1744489487.3642807,0.0023319573168645237,-0.0033395550301671853,4.656751688488811
1744489487.3922584,0.0024270189683653523,-0.003471059936909855,4.648186965720224
1744489487.4058,0.0025247299942594064,-0.003606047287378408,4.639516057367618
1744489487.4247634,0.002625130352194279,-0.0037445631245948663,4.630738526168408
1744489487.436714,0.002728260499921961,-0.0038866539516207205,4.621854039416789
1744489487.450466,0.0028341614716137415,-0.0040323668608024206,4.612862390050362
1744489487.4640334,0.002942875021492378,-0.004181749732353966,4.603763535897364
1744489487.4743893,0.0030544436255602802,-0.0043348512352036975,4.594557591804434
1744489487.48987,0.003168910688122566,-0.004491721086856292,4.5852448830325425
1744489487.501816,0.0032863203300957282,-0.0046524097641890555,4.575825871325381
1744489487.5151308,0.0034067172076995065,-0.004816968253737677,4.5663010938006225
1744489487.529826,0.003530146568804547,-0.004985448111513829,4.556671174270635
1744489487.54123,0.0036566541794258453,-0.005157901356769259,4.5469367981735385
1744489487.5605345,0.003786285912092485,-0.005334379933416707,4.537098594954269
1744489487.5792508,0.003919087919227219,-0.005514935931061687,4.527157189360312
1744489487.5959935,0.00405510638042173,-0.005699621260528183,4.51711313532722
1744489487.6081471,0.004194387376291297,-0.005888487496192603,4.506966887858534
1744489487.6209142,0.004336976934380787,-0.006081585941466559,4.496718822944554
1744489487.6332927,0.004482920683082228,-0.006278967193903903,4.486369154274212
1744489487.6443098,0.004632264298757771,-0.006480681724408913,4.475918058635066
1744489487.6564565,0.004785053903467104,-0.006686779729725939,4.46536569321147
1744489487.6746778,0.004941335987542872,-0.006897310938870255,4.45471216711962
1744489487.6853182,0.005101155701331514,-0.007112325659064218,4.443957549719185
1744489487.7014809,0.005264558542346784,-0.007331874006077704,4.433101906553645
1744489487.7127864,0.005431590365823596,-0.007556006060179178,4.4221453219807385
1744489487.7261932,0.005602297321011295,-0.0077847719587401136,4.411087906184784
1744489487.739575,0.005776726088600489,-0.008018222272748557,4.3999298600415475
1744489487.7555265,0.005954923826747086,-0.008256407972415598,4.388671463051426
1744489487.7708876,0.006136937865062963,-0.008499380057536665,4.377313000162477
1744489487.7877107,0.006322816207582227,-0.008747190195168637,4.365854874485051
1744489487.8035147,0.006512607033204172,-0.008999890095162234,4.354297488558079
1744489487.8165996,0.006706358932031007,-0.009257531805390668,4.342641293441837
1744489487.8346574,0.006904121050001676,-0.009520167888976744,4.330886815556551
1744489487.845312,0.007105942682058377,-0.009787850912671531,4.31903456258148
1744489487.8639083,0.007311873201388773,-0.010060633354630845,4.307085005668155
1744489487.8740788,0.007521962039471368,-0.010338567575292916,4.295038573756182
1744489487.8883255,0.007736258657505864,-0.010621705777737462,4.282895646744259
1744489487.903108,0.007954812660216677,-0.01091010014492666,4.270656579155219
1744489487.9194918,0.008177673693598458,-0.011203802710544601,4.258321678911317
1744489487.9345498,0.008404891572861955,-0.011502865515433757,4.245891234275733
1744489487.94593,0.00863651611462991,-0.011807340400515343,4.233365480528163
1744489487.9636838,0.008872597650520835,-0.012117279637800816,4.220744703338163
1744489487.9738758,0.009113186772604089,-0.012432735617237697,4.2080291875722216
1744489487.9864824,0.009358334211039375,-0.012753760696853168,4.195219193437863
1744489488.0026097,0.009608091150256903,-0.01308040758905102,4.182315017965578
1744489488.0149689,0.009862509128932067,-0.01341272923682689,4.169316974904992
1744489488.032855,0.01012164002591856,-0.013750778794740091,4.156225391441139
1744489488.0442548,0.01038553618690565,-0.014094609780647572,4.143040631402221
1744489488.0640316,0.010654250204096119,-0.014444275805596365,4.129763053732025
1744489488.0736837,0.01092783517754276,-0.014799830888275904,4.116393060473783
1744489488.0864747,0.011206344587569,-0.015161329297982527,4.1029310731457205
1744489488.1029277,0.011489832295450855,-0.015528825553665906,4.089377533209602
1744489488.114021,0.011778352376250278,-0.015902374221566977,4.075732873314852
1744489488.1334963,0.012071959069150382,-0.016282029855854,4.061997510439111
1744489488.1439214,0.01237070689246267,-0.016667847137905246,4.048171868250822
1744489488.1594546,0.012674650401780337,-0.017059880587744505,4.034256337714828
1744489488.1725261,0.012983844497764949,-0.017458184934818252,4.020251332635007
1744489488.1872447,0.01329834401716493,-0.01786281463136514,4.0061572230409555
1744489488.2027075,0.013618203967968175,-0.018273824136169847,3.991974377969343
1744489488.2144113,0.013943479537491251,-0.018691267926489757,3.9777031693119493
1744489488.2318091,0.014274226194410778,-0.019115200593755773,3.9633439890017073
1744489488.2422023,0.014610499560948656,-0.01954567668743253,3.9488972295885385
1744489488.2595959,0.014952354954638834,-0.01998275028595805,3.934363218595749
1744489488.2723536,0.015299848048515174,-0.020426475633500602,3.9197423175047708
1744489488.2840607,0.01565303467010515,-0.020876906911770514,3.905034890256295
1744489488.2976267,0.016011971036138727,-0.021334098524364287,3.8902413395535094
1744489488.31237,0.016376713708515338,-0.021798105048514694,3.8753620985660566
1744489488.326394,0.016747318775376014,-0.022268980278803613,3.8603975043087737
1744489488.336762,0.017123843141066932,-0.02274677874630165,3.8453479927021244
1744489488.3578548,0.017506344352995903,-0.0232315555209778,3.8302140689218866
1744489488.3774562,0.017894879871551358,-0.02372336522286642,3.8149961834558845
1744489488.390887,0.018289508213112565,-0.024222261169401193,3.7996947168230926
1744489488.4017074,0.018690286364230556,-0.024728297845477507,3.7843100553483597
1744489488.4192348,0.01909727169488296,-0.025241530413166027,3.768842644013949
1744489488.4327543,0.01951052234121696,-0.025762014133760093,3.7532929554502488
1744489488.4457073,0.019930096731829137,-0.02628980414060868,3.7376614468746
1744489488.4658916,0.0203560535850495,-0.026824955576480312,3.721948570468504
1744489488.479762,0.0207884520885361,-0.027367523858912654,3.706154802670736
1744489488.4923592,0.02122735148966038,-0.02791756422973251,3.690280588532662
1744489488.5042894,0.021672810778724776,-0.028475131398033156,3.674326299313958
1744489488.5169468,0.022124889797227612,-0.029040280812353877,3.6582923842074613
1744489488.5316563,0.02258364875224115,-0.029613068099199082,3.642179303143337
1744489488.5432687,0.02304914741670806,-0.03019354814576086,3.6259874195609014
1744489488.5552113,0.023521446474173136,-0.030781776634287068,3.6097171800086727
1744489488.5704312,0.02400060731015133,-0.03137780980012181,3.5933690851649267
1744489488.5817049,0.024486691353533516,-0.03198170368040164,3.576943603117761
1744489488.5944448,0.024979759724108774,-0.032593513715955175,3.560441125101953
1744489488.605416,0.02547987436163185,-0.033213296033840475,3.5438621121053733
1744489488.620668,0.025987097874629984,-0.033841107275405985,3.527207075196851
1744489488.6317337,0.02650149291055374,-0.034477003885370394,3.510476496327953
1744489488.644071,0.027023121749054163,-0.03512104165715462,3.493670779644943
1744489488.6562262,0.027552047469214545,-0.03577327705071053,3.4767903990755133
1744489488.6691692,0.0280883337759416,-0.03643376699728403,3.4598358774604643
1744489488.681617,0.02863204432487626,-0.037102568143123356,3.4428077052615076
1744489488.694522,0.029183242149918534,-0.03777973621293285,3.4257062742723825
1744489488.7055593,0.029741991194584944,-0.03846532772556493,3.408532065059405
1744489488.7196789,0.030308356022646935,-0.0391593996700118,3.391285613012639
1744489488.7313085,0.030882401022163584,-0.03986200861891858,3.3739674152283614
1744489488.742404,0.03146418996248459,-0.04057321023983716,3.3565778813034814
1744489488.7524476,0.03205378710311339,-0.041293060529541216,3.3391174652912525
1744489488.7690773,0.032651257187158375,-0.04202161580573018,3.321586665180346
1744489488.7809393,0.033256665150334666,-0.042758932383862545,3.303985989353363
1744489488.796204,0.03387007558737163,-0.04350506598803982,3.286315895989231
1744489488.8099809,0.03449155336526085,-0.044260072427444584,3.268576862655458
1744489488.8204925,0.035121163958593646,-0.045024007962782324,3.250769422622233
1744489488.837664,0.03575897216138365,-0.04579692788836417,3.232894019556764
1744489488.8496842,0.036405043356424964,-0.04657888792318825,3.214951147228064
1744489488.864717,0.03705944266754622,-0.04736994327882205,3.1969412541826947
1744489488.8787234,0.03772223583738148,-0.04817014961426364,3.178864837399814
1744489488.889159,0.03839348967103084,-0.04897956351280242,3.160722487316694
1744489488.9071338,0.0390732698370733,-0.049798238358349164,3.142514645900358
1744489488.9181716,0.03976164284794672,-0.05062622980394689,3.124241823402994
1744489488.9336534,0.04045867477857557,-0.051463593909908546,3.1059044585659614
1744489488.9466767,0.04116443236930486,-0.052310386617841015,3.0875030302616335
1744489488.9587884,0.0418789841059281,-0.053166665220050445,3.069038168941973
1744489488.9753876,0.04260239839808246,-0.054032486523821414,3.0505104657781947
1744489488.9861546,0.04333474292525495,-0.05490790620926267,3.0319204061415186
1744489489.0005536,0.04407608652092155,-0.05579298088619789,3.013268563418469
1744489489.0148003,0.04482649798450167,-0.05668776645698218,2.994555477236014
1744489489.028625,0.0455860459999647,-0.05759231680651469,2.9757816440502087
1744489489.0451686,0.04635479985358433,-0.05850668912045049,2.956947596803213
1744489489.0564115,0.04713282864115601,-0.05943093987499914,2.938053819589975
1744489489.0768163,0.04792020311537392,-0.06036512553214258,2.9191008678042873
1744489489.0866735,0.04871699476517344,-0.06130930163172211,2.9000892687584567
1744489489.1020439,0.04952327301415782,-0.062263525073607266,2.8810195527148164
1744489489.115891,0.05033910811462363,-0.06322785255956856,2.861892261819691
1744489489.1318805,0.0511645706968341,-0.06420234036715561,2.84270792069449
1744489489.145786,0.051999731882017244,-0.06518704476031101,2.8234670646269593
1744489489.1596553,0.05284466289306492,-0.0661820207108234,2.804170209370402
1744489489.1766427,0.05369943560687744,-0.06718732318253162,2.784817908914375
1744489489.1869822,0.054564121140395265,-0.06820300862529642,2.7654106295135543
1744489489.2005205,0.055438791835735156,-0.06922913384531794,2.745948931369953
1744489489.2113814,0.056323518634810416,-0.07026575354860573,2.7264332289553774
1744489489.2292314,0.05721837341269912,-0.07131292297788985,2.706864008121643
1744489489.241374,0.05812342897768015,-0.07237069800116314,2.6872418270703697
1744489489.2555146,0.059038758008603164,-0.07343913404858837,2.667567221312563
1744489489.2697535,0.059964433420386654,-0.07451828651699145,2.6478407383164084
1744489489.2805464,0.06090052906141697,-0.0756082115063136,2.6280630008307755
1744489489.2960124,0.061847117429071195,-0.07670896346552285,2.60823450545111
1744489489.3109772,0.06280427226731335,-0.07782059788430308,2.5883558529581014
1744489489.3266315,0.06377206768044978,-0.07894317038001519,2.5684276701370927
1744489489.3371797,0.06475057705825953,-0.08007673559211702,2.54845051591269
1744489489.3558092,0.06573987404835184,-0.0812213481823958,2.5284249656802538
1744489489.3657494,0.06674003137737687,-0.08237706162275837,2.5083515090096298
1744489489.3814018,0.0677511230478531,-0.083543930437397,2.4882307360141502
1744489489.3949084,0.06877322318855275,-0.0847220090160391,2.4680632368827222
1744489489.4082625,0.06980640552826735,-0.08591135106721502,2.4478495554467994
1744489489.4237897,0.070850744314999,-0.08711201054449777,2.427590264706367
1744489489.43514,0.0719063130159849,-0.08832404031542082,2.407285856528525
1744489489.4542017,0.07297318647704666,-0.08954749434134365,2.386936919113705
1744489489.464001,0.07405143968307393,-0.090782426410868,2.3665440326152405
1744489489.480594,0.07514114756415181,-0.09202888993697585,2.3461077523278036
1744489489.4932709,0.07624238551672992,-0.09328693847732421,2.3256286506348025
1744489489.5055482,0.0773552286714886,-0.09455662499323463,2.3051072574057807
1744489489.5208423,0.07847975298453884,-0.09583800294242875,2.2845441477147728
1744489489.5316892,0.07961603481898591,-0.09713112585526985,2.263939907990718
1744489489.5496407,0.0807641498327578,-0.09843604622146365,2.243295048085467
1744489489.5610423,0.08192417421338015,-0.0997528167235212,2.2226100996859053
1744489489.575623,0.08309618440986798,-0.10108148996720376,2.201885595378117
1744489489.5904918,0.0842802577797988,-0.10242211912112949,2.1811221190217505
1744489489.6034784,0.08547647271339133,-0.103774758034817,2.1603203150139456
1744489489.6200647,0.0866849067436267,-0.1051394593642558,2.139480742689386
1744489489.6356533,0.0879056383675947,-0.10651627637324934,2.1186040171616587
1744489489.6490955,0.08913874512622844,-0.10790526103805961,2.0976906634957913
1744489489.6595836,0.0903843059843126,-0.1093064663916042,2.0767412983321973
1744489489.6752074,0.09164239829091246,-0.11071994353783104,2.055756401749384
1744489489.6872234,0.0929131008194817,-0.11214574463586946,2.0347365467281557
1744489489.7021747,0.0941964937419289,-0.11358392287199645,2.0136823974918054
1744489489.7164955,0.09549265519230665,-0.11503452910663525,1.9925944561722124
1744489489.7289245,0.09680166512443926,-0.11649761564106262,1.9714733493397067
1744489489.746053,0.09812360395856119,-0.11797323490158307,1.9503197295524628
1744489489.756328,0.09945855102926451,-0.11946143793832043,1.9291341638524684
1744489489.7715447,0.10080658692269708,-0.12096227669758879,1.9079173053208613
1744489489.7843213,0.10216779154759767,-0.1224758021606088,1.8866697550247133
1744489489.7995267,0.103542244469553,-0.12400206467452714,1.8653920878687655
1744489489.8147795,0.1049300255838544,-0.12554111460601233,1.8440849017848118
1744489489.8267438,0.10633121450422248,-0.12709300175641253,1.8227487748223004
1744489489.844379,0.1077458912429035,-0.12865777601561626,1.8013843133584269
1744489489.8549466,0.1091741357299341,-0.13023548690006512,1.779992117829003
1744489489.872435,0.11061602858146886,-0.13182618316434747,1.758572785421223
1744489489.8837867,0.11207165117967786,-0.13342991270432464,1.7371269070962636
1744489489.9000192,0.11354108197709308,-0.1350467244755837,1.715655053826067
1744489489.9146416,0.11502440033503014,-0.13667666718926244,1.6941578204325558
1744489489.9262578,0.11652168552491295,-0.13831978859512736,1.672635765898856
1744489489.9426968,0.11803301801933072,-0.13997613698355987,1.6510895122344824
1744489489.952942,0.11955847823612989,-0.1416457601194532,1.6295196631462026
1744489489.9688733,0.1210981460715782,-0.1433287048543917,1.6079267740211116
1744489489.982693,0.12265210218403717,-0.14502501835244883,1.5863114380520449
1744489489.9961476,0.1242204271635251,-0.14673474731639413,1.5646742302101118
1744489490.0118632,0.1258032022451212,-0.14845793865481327,1.5430157539769147
1744489490.022459,0.1274005096610858,-0.1501946398069432,1.5213366638707684
1744489490.0361712,0.12901243058615647,-0.15194489682622894,1.4996375302726885
1744489490.0469327,0.13063904744250746,-0.15370875652166915,1.4779189903436312
1744489490.0654857,0.1322804428897345,-0.15548626551521627,1.4561816820205689
1744489490.0751364,0.13393669929412763,-0.15727746974763449,1.4344262099625182
1744489490.089674,0.13560789954934396,-0.15908241523396785,1.4126531988993765
1744489490.1027834,0.13729412624484075,-0.1609011472942485,1.3908632408120125
1744489490.1131902,0.13899546076293867,-0.1627337097245018,1.3690568384983717
1744489490.1315114,0.14071198580079267,-0.16458014710877458,1.3472345663380256
1744489490.141752,0.14244378486988626,-0.16644050435392377,1.325397038586379
1744489490.1554778,0.14419094082568432,-0.16831482534507583,1.3035448176561633
1744489490.1688411,0.1459535371202062,-0.17020315408769454,1.2816784934199876
1744489490.1805375,0.14773165845166342,-0.17210553529596742,1.2597987241272228
1744489490.197699,0.1495253875314803,-0.17402201146471627,1.2379060375616657
1744489490.2086582,0.15133480884762762,-0.175952626281353,1.2160010644972221
1744489490.2218556,0.1531600049696638,-0.17789742129760416,1.1940843137351835
1744489490.2321208,0.15500105879983844,-0.17985643796812575,1.172156311460041
1744489490.2491772,0.15685805550862972,-0.18182971939307072,1.1502177196218433
1744489490.2614658,0.158731080986718,-0.18381730893048484,1.1282692427092855
1744489490.2777925,0.1606202191977169,-0.18581924783922357,1.106311470153007
1744489490.2913592,0.16252555471624355,-0.187835577557589,1.0843450302989937
1744489490.3055627,0.16444717126897684,-0.18986633841324932,1.0623705046506697
1744489490.3197312,0.1663851531710576,-0.19191157090533834,1.0403885139076354
1744489490.3302453,0.16833958569388635,-0.1939713160308713,1.0183997397009958
1744489490.3453734,0.17031055190457048,-0.1960456124927507,0.9964047389087146
1744489490.3574655,0.17229813597870658,-0.19813449962310867,0.9744041376587643
1744489490.3716018,0.1743024226845599,-0.20023801692005583,0.9523985999832245
1744489490.3846536,0.17632349425168478,-0.20235619921153794,0.9303886435773868
1744489490.3967016,0.17836143469511298,-0.20448908444266853,0.9083748916846741
1744489490.4136767,0.18041632922185685,-0.206636712577277,0.8863580348468858
1744489490.424179,0.18248826233984153,-0.2087991218591214,0.8643387186276371
1744489490.4392667,0.18457731787226603,-0.21097634918680588,0.8423175437850162
1744489490.4527879,0.18668357972364172,-0.21316843093457974,0.8202951089221564
1744489490.4656687,0.18880713166673388,-0.21537540283204212,0.798271997536144
1744489490.4847882,0.1909480583747782,-0.21759730087914245,0.7762488353428496
1744489490.499069,0.19310644503031663,-0.2198341610155413,0.7542262676810205
1744489490.5134096,0.19528237639989723,-0.22208601832960992,0.7322049078951384
1744489490.5248904,0.197475935706478,-0.22435290609945907,0.7101852755077452
1744489490.5391254,0.199687208497609,-0.22663485909884992,0.6881680105438711
1744489490.5507667,0.20191628090551608,-0.22893191210634808,0.6661537773071623
1744489490.5647516,0.20416323607067813,-0.2312440968673942,0.6441430690374473
1744489490.5767894,0.20642815897635938,-0.2335714461979056,0.622136472996035
1744489490.5895374,0.2087111366622435,-0.2359139941521491,0.6001346814349675
1744489490.6009314,0.21101225538567353,-0.23827177361643567,0.5781383375174974
1744489490.6141353,0.2133315992077775,-0.24064481502658921,0.5561479581748358
1744489490.626354,0.21566925396256822,-0.2430331498920003,0.5341641521381177
1744489490.638994,0.21802530651957838,-0.245436810045044,0.5121875776092107
1744489490.6508346,0.2203998436069636,-0.247855826588813,0.4902188784604262
1744489490.6618729,0.2227929494385931,-0.25029022794946726,0.4682585601499606
1744489490.673109,0.22520470976252882,-0.2527400432559884,0.4463072052993387
1744489490.6914651,0.22763521166150363,-0.255205302179812,0.42436546369469613
1744489490.701853,0.23008454261124522,-0.25768603416708363,0.40243400378359667
1744489490.7163155,0.2325527881702841,-0.2601822665585929,0.380513393876359
1744489490.7306192,0.23504003473226975,-0.2626940268797442,0.3586042474925298
1744489490.7421474,0.237546369359832,-0.26522134272709197,0.3367072162159368
1744489490.7575424,0.24007187732646665,-0.26776423978751224,0.31482286464666337
1744489490.7694292,0.24261664479003028,-0.2703227440464058,0.2929518098684435
1744489490.7839046,0.24518075589147428,-0.27289687945468655,0.2710945744407884
1744489490.7992213,0.24776429585440943,-0.2754866704591526,0.24925174574155778
1744489490.811649,0.25036735203983573,-0.2780921428571038,0.22742402954387161
1744489490.8280432,0.25299000821135587,-0.2807133191774387,0.20561195976658758
1744489490.8382185,0.2556323498539687,-0.28335022295615175,0.18381616703258918
1744489490.8510919,0.2582944598069832,-0.2860028752272014,0.1620371586335519
1744489490.8608809,0.2609764210399174,-0.2886712967263555,0.1402754567200693
1744489490.8761835,0.2636783185006671,-0.2913555093344572,0.11853168857810915
1744489490.889835,0.2626533701788542,-0.29253305092493687,0.1045883573953123
1744489490.9023628,0.26173406031876223,-0.2925411958653509,0.10591735806356971
1744489490.92052,0.2607962924654512,-0.2925670940103098,0.10725604696672957
1744489490.9311962,0.25981555219346913,-0.29260415217908825,0.10860651587107978
1744489490.9479744,0.2587924211769603,-0.29264826221992707,0.10997678691286328
1744489490.9599798,0.25772113131464097,-0.2926981446410085,0.11136956754456294
1744489490.975723,0.2565898314365825,-0.29275515365507554,0.11278255776616558
1744489490.9906693,0.255386590561519,-0.2928226601031824,0.11421121663956549
1744489491.0044677,0.25410073311561726,-0.2929043559006953,0.11565096867785944
1744489491.019587,0.25272701573306716,-0.29299962221283526,0.1171037961186056
1744489491.0300055,0.2512620060142359,-0.29310660195694216,0.11857342814992593
1744489491.0470352,0.2497020042957691,-0.29322375222771657,0.12006286002189517
1744489491.0588887,0.24804247728113799,-0.2933499533360483,0.12157408316725907
1744489491.0742474,0.24627765515178845,-0.29348455589546735,0.12310797147152835
1744489491.0950704,0.2444003143569437,-0.2936273741469547,0.12466426765125066
1744489491.1089642,0.24240174337186432,-0.2937786381764599,0.1262416341383967
1744489491.1204486,0.24027186728992003,-0.29393891838277425,0.12783776110205078
1744489491.133536,0.2379994963296228,-0.29410903376428377,0.12944951073635705
1744489491.1446958,0.23557265673610592,-0.29428995311795275,0.13107308581314828
1744489491.155535,0.2329789554084405,-0.29448269706954594,0.13270424440814327
1744489491.1745007,0.23020593774839546,-0.29468824687912665,0.1343385462421291
1744489491.1849427,0.22724140503835172,-0.2949074651490018,0.13597161253659953
1744489491.1999779,0.22407366867824877,-0.2951410327947599,0.13759936716225243
1744489491.213772,0.22069172646109345,-0.29538940584197565,0.13921823757470783
1744489491.2248309,0.21708535561655526,-0.2956527943359289,0.14082529374035335
1744489491.2439752,0.2132451294649652,-0.29593116369131744,0.14241829045487425
1744489491.2548258,0.20916235980327003,-0.29622425732367885,0.14399563486623507
1744489491.2686203,0.2048289798796131,-0.2965316378647657,0.14555627271359425
1744489491.2794056,0.20023738131036273,-0.29685274185308286,0.14709951652815914
1744489491.2954042,0.1953802217543114,-0.2971869421457785,0.14862484146963695
1744489491.3075125,0.19025022659980256,-0.2975336114941182,0.15013166120437718
1744489491.3203864,0.1848400004718435,-0.297892181316773,0.15161912597375052
1744489491.3346965,0.17914186679754787,-0.2982621903249124,0.153085967353742
1744489491.344969,0.1731477613583054,-0.29864331855971826,0.15453037198698555
1744489491.361966,0.16684918383668773,-0.2990354045670922,0.1559499166016991
1744489491.374383,0.16023720860124224,-0.29943844542564607,0.1573415690297128
1744489491.3882241,0.15330255257793132,-0.29985258052301605,0.1587017402555729
1744489491.4026766,0.14603568658278718,-0.3002780619555378,0.1600263790936758
1744489491.4147286,0.1384269680780104,-0.30071521586762257,0.16131110541336544
1744489491.4312959,0.13046677603075563,-0.3011643996903516,0.16255136115029215
1744489491.4418392,0.12214562862264207,-0.3016259604706839,0.1637425623607037
1744489491.459276,0.1134542688501168,-0.3021001989525069,0.16488023771959928
1744489491.470777,0.10438371594164156,-0.3025873426802345,0.16596012595162132
1744489491.4848883,0.09492527774821004,-0.3030875301523298,0.16697823420597271
1744489491.50087,0.08507053232229375,-0.30360080615725693,0.16793084635487684
1744489491.5149395,0.0748112846368714,-0.30412712720498314,0.1688144905355872
1744489491.5308063,0.06413950610807626,-0.3046663749649803,0.16962587913588076
1744489491.5437849,0.05304727122072997,-0.305218374908204,0.17036182207148087
1744489491.5619864,0.041526693930138206,-0.30578291762632254,0.17101913817896916
1744489491.5724878,0.029569875066795055,-0.3063597802556407,0.17159456526428923
1744489491.5898068,0.01716886068331791,-0.3069487461815258,0.1720846867104591
1744489491.602538,0.004315617538500414,-0.30754962149447146,0.1724858720977185
1744489491.6188107,-0.008997976565275677,-0.308162247401919,0.17279424016358494
1744489491.6328022,-0.02278012723012892,-0.3087865081407325,0.17300564148734335
1744489491.6439595,-0.03703910571317898,-0.3094223343918818,0.17311566084256616
1744489491.662167,-0.05178322214541101,-0.3100697024927363,0.17311963658287852
1744489491.672342,-0.06700144426222492,-0.31071469003485525,0.1730440116669031
1744489491.6898844,-0.08167566068113065,-0.3109381669038941,0.17448378996468206
1744489491.701822,-0.09685912436294374,-0.31116887498212575,0.17581083132484773
1744489491.7170484,-0.11255436389338283,-0.31140439683553894,0.1770275885876861
1744489491.7318385,-0.12876275992740857,-0.3116412560578343,0.17813605602512825
1744489491.743319,-0.14548460624826967,-0.31187465726323926,0.17913760205098508
1744489491.7617276,-0.16271949960422458,-0.3120981681084007,0.18003237911342762
1744489491.7718806,-0.18046707506893084,-0.31230331995817234,0.1808182539734018
1744489491.7902737,-0.19872657383727604,-0.31248079944094764,0.18149126365695184
